ID_CENTRO;Rubro;subsistema;estudiantes_panel;promedio_estudiantes_2025;promedio_estudiantes_2026;tasa5_estudiantes_2025;tasa5_estudiantes_2026;periodo;delta_estudiantes;delta_tasa5_estudiantes_pp;docentes_panel;promedio_docentes_2025;promedio_docentes_2026;tasa5_docentes_2025;tasa5_docentes_2026;delta_docentes;delta_tasa5_docentes_pp;docentes_2025;docentes_2026;docentes_retenidos;retencion_docente_pct;variacion_cantidad_docentes_pct
CENTRO_0198;dgetp;UTU;154;3,8701298701298703;3,3506493506493507;32,467532467532465;32,467532467532465;Mayo;-0,5194805194805197;0,0;26;7,384615384615385;6,423076923076923;50,0;57,692307692307686;-0,9615384615384617;7,692307692307686;59,0;61,0;26,0;44,06779661016949;3,3898305084745672
CENTRO_0199;dges;Secundaria;394;5,373096446700508;2,796954314720812;52,03045685279187;21,065989847715734;Mayo;-2,576142131979696;-30,964467005076138;32;5,4375;3,65625;46,875;28,125;-1,78125;-18,75;76,0;82,0;32,0;42,10526315789473;7,8947368421052655
CENTRO_0200;dges;Secundaria;776;4,530927835051546;3,216494845360825;41,75257731958763;28,60824742268041;Mayo;-1,3144329896907214;-13,14432989690722;62;5,725806451612903;4,725806451612903;43,54838709677419;32,25806451612903;-1,0;-11,29032258064516;120,0;132,0;62,0;51,66666666666667;10,000000000000009
CENTRO_0201;dges;Secundaria;1018;7,545186640471512;5,323182711198428;67,19056974459725;47,347740667976424;Mayo;-2,222003929273084;-19,84282907662083;127;7,322834645669292;5,874015748031496;48,818897637795274;42,51968503937008;-1,4488188976377954;-6,299212598425193;233,0;218,0;127,0;54,506437768240346;-6,4377682403433445
CENTRO_0202;dges;Secundaria;750;7,054666666666667;4,677333333333333;65,06666666666666;38,53333333333334;Mayo;-2,3773333333333335;-26,533333333333324;68;4,588235294117647;4,1911764705882355;32,35294117647059;29,411764705882355;-0,39705882352941124;-2,941176470588232;151,0;140,0;68,0;45,033112582781456;-7,284768211920534
CENTRO_0203;dges;Secundaria;340;7,570588235294117;4,926470588235294;69,70588235294117;49,411764705882355;Mayo;-2,644117647058823;-20,29411764705882;52;7,480769230769231;6,019230769230769;59,61538461538461;53,84615384615385;-1,4615384615384617;-5,7692307692307665;85,0;81,0;52,0;61,1764705882353;-4,705882352941182
CENTRO_0204;dges;Secundaria;148;11,75;6,804054054054054;91,21621621621621;65,54054054054053;Mayo;-4,945945945945946;-25,675675675675677;24;9,166666666666666;5,916666666666667;66,66666666666666;45,83333333333333;-3,249999999999999;-20,83333333333333;38,0;46,0;24,0;63,1578947368421;21,052631578947366
CENTRO_0207;dgetp;UTU;365;5,958904109589041;4,2684931506849315;54,52054794520548;39,178082191780824;Mayo;-1,6904109589041099;-15,342465753424655;71;9,28169014084507;6,619718309859155;57,74647887323944;50,70422535211267;-2,661971830985915;-7,042253521126767;154,0;142,0;71,0;46,103896103896105;-7,792207792207795
CENTRO_0210;dges;Secundaria;182;3,357142857142857;2,587912087912088;20,87912087912088;15,384615384615385;Mayo;-0,7692307692307692;-5,4945054945054945;37;7,45945945945946;7,351351351351352;54,054054054054056;56,75675675675676;-0,10810810810810789;2,7027027027027017;94,0;71,0;37,0;39,361702127659576;-24,468085106382976
CENTRO_0212;dges;Secundaria;189;8,010582010582011;8,984126984126984;78,3068783068783;81,48148148148148;Mayo;0,973544973544973;3,1746031746031775;23;5,304347826086956;4,391304347826087;52,17391304347826;34,78260869565217;-0,9130434782608692;-17,391304347826086;84,0;69,0;23,0;27,380952380952383;-17,85714285714286
CENTRO_0214;dgetp;UTU;618;8,31715210355987;6,213592233009709;65,85760517799353;49,35275080906149;Mayo;-2,1035598705501615;-16,504854368932044;96;9,395833333333334;7,510416666666667;59,375;55,208333333333336;-1,885416666666667;-4,166666666666664;207,0;192,0;96,0;46,3768115942029;-7,246376811594201
CENTRO_0215;dgetp;UTU;106;8,556603773584905;7,2075471698113205;76,41509433962264;61,32075471698113;Mayo;-1,349056603773585;-15,094339622641513;27;7,7407407407407405;6,444444444444445;66,66666666666666;59,25925925925925;-1,2962962962962958;-7,407407407407405;74,0;68,0;27,0;36,486486486486484;-8,108108108108103
CENTRO_0217;dgetp;UTU;165;4,2727272727272725;5,945454545454545;41,81818181818181;45,45454545454545;Mayo;1,6727272727272728;3,6363636363636402;30;7,633333333333334;5,533333333333333;46,666666666666664;46,666666666666664;-2,1000000000000005;0,0;78,0;97,0;30,0;38,46153846153847;24,35897435897436
CENTRO_0219;dgetp;UTU;421;5,72209026128266;5,950118764845605;52,73159144893111;54,63182897862233;Mayo;0,22802850356294524;1,9002375296912177;70;7,714285714285714;6,485714285714286;51,42857142857142;50,0;-1,2285714285714286;-1,4285714285714235;157,0;157,0;70,0;44,5859872611465;0,0
CENTRO_0220;dgetp;UTU;64;8,8125;3,703125;87,5;35,9375;Mayo;-5,109375;-51,5625;26;3,1923076923076925;3,269230769230769;23,076923076923077;19,230769230769234;0,07692307692307665;-3,846153846153843;37,0;38,0;26,0;70,27027027027027;2,7027027027026973
CENTRO_0221;dges;Secundaria;386;7,2020725388601035;3,7512953367875648;69,43005181347151;29,792746113989637;Mayo;-3,4507772020725387;-39,63730569948187;45;7,044444444444444;4,533333333333333;48,888888888888886;35,55555555555556;-2,511111111111111;-13,333333333333329;87,0;100,0;45,0;51,724137931034484;14,942528735632177
CENTRO_0223;dgetp;UTU;324;3,9876543209876543;2,3271604938271606;30,246913580246915;18,209876543209877;Mayo;-1,6604938271604937;-12,037037037037038;55;5,254545454545455;5,036363636363636;30,909090909090907;34,54545454545455;-0,2181818181818187;3,6363636363636402;108,0;108,0;55,0;50,92592592592593;0,0
CENTRO_0225;dgetp;UTU;356;3,587078651685393;2,966292134831461;33,98876404494382;28,08988764044944;Mayo;-0,6207865168539324;-5,898876404494381;43;6,930232558139535;6,186046511627907;51,162790697674424;39,53488372093023;-0,7441860465116275;-11,627906976744192;96,0;115,0;43,0;44,79166666666667;19,791666666666675
CENTRO_0228;dges;Secundaria;1061;8,73138548539114;5,635249764373233;74,55230914231856;53,72290292177191;Mayo;-3,096135721017907;-20,82940622054665;130;9,338461538461539;6,723076923076923;65,38461538461539;48,46153846153846;-2,615384615384616;-16,923076923076927;206,0;192,0;130,0;63,10679611650486;-6,796116504854366
CENTRO_0229;dgetp;UTU;68;2,5294117647058822;1,75;20,588235294117645;14,705882352941178;Mayo;-0,7794117647058822;-5,8823529411764675;13;4,461538461538462;3,0;38,46153846153847;23,076923076923077;-1,4615384615384617;-15,38461538461539;51,0;54,0;13,0;25,49019607843137;5,882352941176472
CENTRO_0230;dgetp;UTU;52;2,3076923076923075;1,8653846153846154;19,230769230769234;13,461538461538462;Mayo;-0,44230769230769207;-5,769230769230772;10;3,8;2,3;40,0;30,0;-1,5;-10,0;44,0;46,0;10,0;22,727272727272727;4,545454545454541
CENTRO_0231;dges;Secundaria;473;10,14799154334038;7,572938689217759;83,72093023255815;76,53276955602537;Mayo;-2,575052854122621;-7,188160676532775;51;7,431372549019608;5,647058823529412;49,01960784313725;43,13725490196079;-1,784313725490196;-5,882352941176464;127,0;104,0;51,0;40,15748031496063;-18,11023622047244
CENTRO_0232;dges;Secundaria;640;4,6625;3,1984375;39,21875;29,531249999999996;Mayo;-1,4640624999999998;-9,687500000000004;66;4,196969696969697;3,893939393939394;33,33333333333333;27,27272727272727;-0,3030303030303032;-6,060606060606059;124,0;124,0;66,0;53,2258064516129;0,0
CENTRO_0233;dgetp;UTU;188;3,101063829787234;2,297872340425532;31,382978723404253;14,361702127659576;Mayo;-0,8031914893617018;-17,021276595744677;37;4,837837837837838;3,5405405405405403;35,13513513513514;32,432432432432435;-1,2972972972972974;-2,7027027027027017;125,0;119,0;37,0;29,599999999999998;-4,800000000000004
CENTRO_0234;dges;Secundaria;967;7,254395036194416;4,808686659772492;64,42605997931747;48,3971044467425;Mayo;-2,4457083764219236;-16,02895553257497;91;5,153846153846154;3,923076923076923;34,065934065934066;32,967032967032964;-1,2307692307692313;-1,098901098901102;136,0;175,0;91,0;66,91176470588235;28,676470588235304
CENTRO_0235;dgetp;UTU;81;3,7777777777777777;2,419753086419753;38,2716049382716;13,580246913580247;Mayo;-1,3580246913580245;-24,691358024691354;10;6,4;5,7;40,0;40,0;-0,7000000000000002;0,0;33,0;25,0;10,0;30,303030303030305;-24,242424242424242
CENTRO_0242;dgetp;UTU;39;4,794871794871795;1,3076923076923077;46,15384615384615;2,564102564102564;Mayo;-3,4871794871794872;-43,58974358974359;12;7,0;7,25;50,0;50,0;0,25;0,0;29,0;26,0;12,0;41,37931034482759;-10,344827586206895
CENTRO_0243;dges;Secundaria;552;7,759057971014493;1,9202898550724639;77,35507246376811;11,231884057971014;Mayo;-5,838768115942029;-66,1231884057971;35;7,228571428571429;3,342857142857143;45,714285714285715;28,57142857142857;-3,8857142857142857;-17,142857142857146;81,0;85,0;35,0;43,20987654320987;4,938271604938271
CENTRO_0244;dges;Secundaria;58;4,603448275862069;5,017241379310345;44,827586206896555;48,275862068965516;Mayo;0,4137931034482758;3,448275862068961;8;6,375;3,75;37,5;25,0;-2,625;-12,5;26,0;26,0;8,0;30,76923076923077;0,0
CENTRO_0246;dges;Secundaria;405;7,770370370370371;6,827160493827161;72,09876543209876;61,48148148148148;Mayo;-0,94320987654321;-10,617283950617278;35;7,828571428571428;5,142857142857143;62,857142857142854;42,857142857142854;-2,685714285714285;-20,0;93,0;101,0;35,0;37,634408602150536;8,602150537634401
CENTRO_0247;dgetp;UTU;82;13,621951219512194;12,963414634146341;96,34146341463415;92,6829268292683;Mayo;-0,6585365853658534;-3,6585365853658516;20;9,65;9,3;60,0;65,0;-0,34999999999999964;5,0;41,0;41,0;20,0;48,78048780487805;0,0
CENTRO_0249;dges;Secundaria;524;7,862595419847328;5,891221374045801;75,38167938931298;57,44274809160306;Mayo;-1,971374045801527;-17,93893129770992;51;7,823529411764706;5,901960784313726;60,78431372549019;50,98039215686274;-1,9215686274509798;-9,803921568627452;94,0;119,0;51,0;54,25531914893617;26,595744680851062
CENTRO_0250;dges;Secundaria;247;2,2186234817813766;0,8461538461538461;14,5748987854251;1,214574898785425;Mayo;-1,3724696356275303;-13,360323886639675;17;5,352941176470588;2,5294117647058822;47,05882352941176;17,647058823529413;-2,8235294117647056;-29,411764705882348;43,0;47,0;17,0;39,53488372093023;9,302325581395344
CENTRO_0251;dges;Secundaria;1167;6,8783204798628965;5,091688089117395;69,49443016281063;47,38646101113967;Mayo;-1,7866323907455017;-22,107969151670957;118;7,466101694915254;5,788135593220339;55,932203389830505;46,61016949152542;-1,6779661016949152;-9,322033898305087;195,0;200,0;118,0;60,51282051282051;2,564102564102555
CENTRO_0252;dges;Secundaria;633;7,854660347551343;5,3017377567140604;71,40600315955766;48,34123222748815;Mayo;-2,552922590837283;-23,064770932069507;56;7,571428571428571;5,553571428571429;51,78571428571429;41,07142857142857;-2,0178571428571423;-10,714285714285722;123,0;114,0;56,0;45,52845528455284;-7,317073170731703
CENTRO_0253;dges;Secundaria;487;4,560574948665297;3,6611909650924024;42,91581108829568;30,59548254620123;Mayo;-0,899383983572895;-12,320328542094455;47;6,51063829787234;3,6808510638297873;51,06382978723404;31,914893617021278;-2,829787234042553;-19,148936170212764;111,0;101,0;47,0;42,34234234234234;-9,009009009009006
CENTRO_0260;dges;Secundaria;397;6,712846347607053;4,826196473551637;65,23929471032746;47,3551637279597;Mayo;-1,8866498740554158;-17,884130982367758;36;7,833333333333333;4,888888888888889;50,0;38,88888888888889;-2,9444444444444438;-11,111111111111107;70,0;70,0;36,0;51,42857142857142;0,0
